N,P,K,temperature,humidity,ph,rainfall,crop,yield,fertilizer
109.7505548,17.49036822,52.52108186,28.02351148,97.90855769,6.649923553,33.36705424,muskmelon,52.08637473,SSP
6.116309836,43.02254469,14.47995336,29.17299448,78.21133011,6.902432968,75.95114575,mungbean,25.76321421,Urea
49.68065371,63.24308343,52.37486561,29.78562965,88.68929854,6.680971786,160.9756742,papaya,60.94333726,Urea
5.419218374,49.73275536,21.31855267,31.48424371,57.33830531,3.736129587,40.97977694,mothbeans,25.45965668,Urea
39.51215348,32.38311928,42.68299628,21.14124842,88.09749395,6.821911516,80.08357258,pomegranate,41.57997548,Urea
105.4230265,41.98522941,30.46689076,24.76316465,52.24640082,5.683172394,165.5372066,coffee,72.26043353,Rock Phosphate
6.173284486,64.88980389,23.71013045,18.16481081,26.42043931,5.233941795,144.033866,kidneybeans,36.12331589,Urea
109.2077384,32.89679945,53.44560785,25.89355127,81.67791364,7.241949532,32.49646975,watermelon,56.40081531,SSP
100.4796583,46.39463502,38.8050501,25.84388716,76.76591113,7.160489141,202.6440123,jute,76.40235457,MOP
123.6376312,28.42337851,59.06807066,24.12084714,98.33732622,7.026004648,20,muskmelon,49.36775003,SSP
17.39664327,25.28157121,38.96426485,24.48395705,93.57333856,5.987021606,117.8154514,coconut,48.29270308,Urea
38.23537429,48.00570688,12.96012715,26.66695402,100,6.493037627,59.02679285,mungbean,35.04767158,Urea
77.38728825,18.4455154,59.94003131,25.54744095,82.10581504,6.520780661,58.42953411,watermelon,39.96006139,SSP
53.93463774,73.40765796,79.9721689,15.44404985,25.34171548,8.620258625,36.47773488,chickpea,53.28932071,Gypsum
14.85809322,132.1346416,140,38.01370747,80.47709398,6.559596497,76.77750468,grapes,89.54160026,Urea
51.74112085,54.22998506,58.40177821,37.90635802,97.03223111,7.010827438,208.1664959,papaya,78.16740846,MOP
122.6598429,27.50296064,51.76000747,28.51788556,100,6.26502485,20,muskmelon,57.11609948,SSP
16.73794404,80.84116755,27.0071496,22.04965497,25.40193579,5.814324571,136.5448511,kidneybeans,39.83422565,Urea
0,76.21857952,25.78529113,18.59603144,20,4.897582352,58.22014884,kidneybeans,31.74928631,Urea
64.54984279,37.77559374,12.49084006,27.95827169,66.02562562,6.568089131,101.2118736,maize,51.03621125,MOP
96.54778946,47.27538134,19.83896026,20.56206353,86.9763331,8.192864641,115.4823788,cotton,49.0453056,MOP
29.5950533,123.7436506,140,21.77684959,90.87223343,5.715866878,55.83369612,apple,91.89396341,Urea
0,30.47138516,36.92152328,29.49185428,44.919399,5.974597947,86.80088104,mango,37.10401731,Urea
6.988800925,69.41016613,27.84056186,30.11479407,41.82400155,4.996238049,164.611457,pigeonpeas,42.42317962,Urea
31.56623788,33.42971186,32.53032147,28.20632653,98.66303018,5.32651677,156.7968228,coconut,47.70824946,Urea
0.719772948,52.95722617,20.58171173,27.28859045,41.6382625,5.33430176,101.3218591,pigeonpeas,29.16223825,Urea
5.097084955,140,140,29.93086842,74.76259222,5.903862444,73.21124748,grapes,71.51895478,Urea
29.25304278,15.24617347,4.409146317,20.5317047,86.9552406,6.616913681,79.8925533,orange,35.66372897,Urea
94.11912916,74.8490276,47.31194333,24.96356971,80.18024827,6.595293521,113.8484915,banana,60.1970421,MOP
3.380855638,53.53475576,24.65267449,24.90537316,57.65385989,7.498496724,20,mothbeans,27.59990704,Urea
19.9363049,41.24294959,22.78440305,30.74795285,48.78944086,3.663139637,21.24674632,mothbeans,21.65195771,Urea
120.6694123,17.03922885,50.40961653,21.37493997,80.76702841,7.06009591,69.05206006,watermelon,51.24755851,SSP
35.45489,34.23276212,17.86768023,28.80724385,43.26950939,5.480681995,113.2435435,mango,38.95990476,Urea
31.54180126,49.50471195,16.07543334,30.0184747,60.0846142,8.00084005,32.45739067,mothbeans,38.25847564,Urea
0,67.53102829,17.05018427,25.69020218,43.52707856,5.008241783,61.56738058,pigeonpeas,28.38676916,Urea
26.91661522,59.19580427,21.53765474,31.610694,33.65572805,5.433427251,159.2022071,pigeonpeas,49.6688373,Urea
112.4604962,49.61990186,23.90963393,24.77574125,79.30136928,6.134449958,80.08517343,cotton,56.36713361,MOP
17.84065068,23.0888515,14.28447775,32.37240393,89.47937434,6.210106334,92.00705331,orange,36.23144502,Urea
38.08911596,68.41067752,14.31176122,24.73836294,25.37589506,5.234092673,24.80854414,kidneybeans,33.5293725,Urea
6.961798346,67.14281515,21.97624119,25.86441236,62.17980102,7.172696101,46.24089152,lentil,37.82490891,Urea
17.73417042,42.90245345,21.68760495,27.85326735,78.8447122,6.185516798,62.90624514,mungbean,28.21867693,Urea
99.5261092,61.23990917,19.41131768,23.62321477,71.19683349,6.634083227,50.39930381,maize,54.76253179,MOP
10.78562044,47.99392554,23.74857754,28.66947907,81.57673014,7.253578439,70.97107146,mungbean,33.21886742,Urea
17.91625307,59.47702596,20.26053348,27.87988465,77.33754544,6.975664661,65.41575173,lentil,27.48150636,Urea
27.19097984,73.0180113,14.08244344,24.4771582,32.95090741,5.64729258,135.7926314,kidneybeans,43.57366854,Urea
100.2728698,64.53805834,46.12861015,24.97247419,93.02013937,7.725566999,168.5409505,jute,64.40384391,MOP
38.43462819,8.361710561,12.8194812,33.92409494,98.60577454,7.062137735,108.493286,orange,36.955577,Urea
52.27025838,58.58958353,16.04733801,26.28488837,76.00153246,7.871954817,83.10064082,blackgram,47.63416521,MOP
0,31.47301317,32.62529747,29.88226722,95.99052249,6.365171591,210.9660153,coconut,44.5877957,Urea
101.9876121,44.286821,21.5089356,24.63095056,60.45587812,7.126589909,160.9370401,coffee,60.46168005,MOP
75.26797398,16.51885287,51.76467052,25.22031292,94.95384935,5.958751032,20,muskmelon,51.4760592,SSP
36.81562385,122.9306766,140,20.06676901,96.23576116,6.040597619,121.1839006,apple,82.45399825,Urea
30.15286519,77.10477818,14.74852488,26.31787523,69.3842783,6.848138859,31.94332532,lentil,36.33435868,Urea
68.55206469,58.17747581,38.56959243,23.14586614,77.71873506,6.290863628,259.1270179,rice,68.76841252,DAP
61.22479811,40.62097615,56.0944657,20.10822634,88.60314363,6.823698279,174.192283,papaya,67.43380628,MOP
101.211113,18.77424812,31.05913889,31.48584663,70.86674436,6.893730096,135.839507,coffee,58.10341912,SSP
1.513847826,30.51818011,31.69522753,23.64525954,100,6.848876825,97.81094858,pomegranate,36.34246167,Urea
76.80378321,60.5494047,40.16985148,17.90332044,86.66059048,6.353205152,213.3516305,rice,74.0440578,DAP
0.924658125,10.48694553,0.416586107,10,95.13900545,6.788514528,79.53059624,orange,38.13613422,Urea
33.29497578,28.79727635,34.01017722,30.81938697,54.69955687,7.29950974,119.8352746,mango,43.94350058,Urea
38.07624339,72.3401012,17.72795208,29.01393789,36.32114351,5.540381377,180.5572046,pigeonpeas,49.34500325,Urea
5.8482139,14.67817372,7.828591766,24.25452517,89.00250409,7.539755936,113.9919711,orange,35.95604337,Urea
121.4294978,20.32322987,53.13330792,24.8691096,82.06373992,6.433733826,26.34151481,watermelon,59.40312855,SSP
76.19747143,55.72977039,44.1489553,25.45623514,84.25746198,5.180950194,227.8163953,rice,81.67948608,Lime
91.74490279,6.719816221,50.40131854,29.38868238,91.63544511,6.814955361,60.59382824,watermelon,54.62489841,SSP
30.20983086,13.7237606,31.10819167,28.0363004,54.59701964,5.707632999,107.8267029,mango,41.33130795,Urea
1.67254972,15.74958463,5.479553872,12.45991153,100,7.422119873,96.80926665,orange,28.25894421,Urea
113.8617172,53.86796578,13.78615589,22.93949515,91.98917775,6.03971659,67.15150643,cotton,50.32791092,MOP
55.54670081,59.47728485,16.75868362,32.34251911,65.40286579,7.901586726,76.25655147,blackgram,47.39815437,MOP
19.66392089,32.46617955,32.06756645,26.25497968,88.68803148,5.702175471,169.4792073,coconut,61.14824718,Urea
92.84287929,5.171537744,59.71190096,28.28849328,99.9127531,6.548949992,20,muskmelon,47.50707724,SSP
64.72466638,65.69702316,57.97269392,27.82155293,94.06696518,6.527816276,79.29092892,papaya,55.98918436,MOP
132.3962191,40.16249618,9.447289609,20.42314999,88.21579613,6.658476522,84.81335223,cotton,53.9954159,MOP
94.65583417,56.72260355,47.22876721,22.01135666,75.73060342,7.639458976,222.7659318,rice,79.75050506,Gypsum
43.50147709,19.64174405,38.61571315,24.9104623,89.93796812,6.52314847,129.2679465,pomegranate,44.38279935,Urea
82.68382852,45.83063524,34.56356285,22.04075137,78.63296814,7.440267266,149.8784668,jute,63.43935695,MOP
26.99754599,15.43276124,34.45331564,27.9964126,90.56763748,5.731714266,197.8453056,coconut,56.1814455,Urea
43.69394175,55.66409589,11.86225006,35.98188168,23.57550087,4.459702916,117.9156865,pigeonpeas,37.16501621,Urea
38.43407701,47.96482776,40.31469983,38.9777215,89.8574295,6.204535182,271.3617337,papaya,69.4836566,Urea
80.05575638,57.47291492,23.1700128,18.99653711,67.76290548,6.011336011,64.31511373,maize,51.9562833,MOP
107.8765567,29.54484102,30.27757829,23.06379783,64.36430581,7.29709139,132.4070663,coffee,56.17790434,SSP
0,22.40967087,35.97241164,26.66224223,95.68474623,6.186267923,159.2519152,coconut,43.33116692,Urea
20.2134341,140,140,22.14573525,87.32843546,5.649490921,78.86108617,apple,90.72609283,Urea
37.8200484,140,140,23.02867833,90.04735528,6.087778082,116.1330121,apple,84.66857722,Urea
38.42100175,47.53301914,49.74323092,36.98972605,96.45980898,6.858475094,77.81375951,papaya,44.72843087,Urea
127.8418396,51.55582503,20.08057443,23.62629378,69.96890875,8.036598027,42.40416659,cotton,59.80388851,MOP
39.91501096,9.935196356,33.88515292,27.61307091,100,6.521501472,247.1419642,coconut,65.98925931,Urea
68.54966508,48.24511485,47.17248642,26.64909617,70.48687363,6.922356394,181.7973792,jute,73.72676551,MOP
23.22987232,65.73860387,24.84985391,18.1204956,34.9681685,4.794174059,160.4528064,pigeonpeas,51.26253041,Urea
90.7117639,64.63579057,17.2204273,24.08810828,54.02662941,5.800842457,83.82407124,maize,57.94873501,MOP
138.6228013,35.12750993,4.763843894,25.66196651,86.36165538,6.346258638,20,cotton,66.80731227,MOP
3.065323126,16.12442588,42.01763432,21.11544549,93.48101708,6.654127877,149.5579407,pomegranate,36.63628308,Urea
33.38831308,59.55330768,15.26318774,31.63352674,57.53663033,7.430501919,29.01764479,blackgram,47.40190702,Urea
102.5404741,41.78714932,38.84017598,27.63762926,83.14760955,6.944274715,156.067253,rice,67.19426275,DAP
0,7.325701175,2.972366918,15.73488993,86.79830649,7.390842796,124.8851086,orange,27.87029513,Urea
115.4238613,68.8456513,50.84466109,25.50057375,80.55147069,6.599088864,87.30554478,banana,63.87538846,MOP
119.5743473,45.45171874,17.07704031,20.46069512,89.28213272,6.177018579,75.76262517,cotton,58.75426408,MOP
108.9999398,75.59220585,51.05719938,25.53089987,85.19326687,5.868260706,106.3178895,banana,67.1259986,Lime
52.23689805,65.19901931,42.5709576,25.10929599,100,6.154595911,259.9416118,papaya,78.87492877,MOP
15.70239131,133.8261721,140,24.38552413,86.35262084,6.065201814,52.65095815,grapes,69.16285617,Urea
104.9846708,17.62918932,54.56917618,21.88442603,91.6819972,6.548414083,42.2217087,watermelon,48.2383785,SSP
111.5164591,55.66697558,16.79666391,25.95296805,76.13869132,6.520573035,60.1201517,cotton,60.2571066,MOP
63.43299453,63.97617418,31.53706446,24.33345133,78.35218616,6.207416942,300,rice,81.48693874,Lime
94.63303962,24.82072577,43.89598867,30.43229666,78.31452293,6.204087977,24.02067408,muskmelon,48.12980886,SSP
103.5895389,44.53241057,11.80678319,26.72169447,83.62406212,6.936583873,53.82969202,cotton,51.10863036,MOP
98.41048838,76.0300249,55.01413777,25.59838228,66.17791938,5.315733052,81.66448979,banana,64.56453117,Lime
28.80808073,79.68303568,87.98016026,16.850404,20,8.068114454,43.2385504,chickpea,47.82731763,Urea
61.11113185,50.79315015,50.53065422,37.48647399,87.83533325,6.247710256,178.5225177,papaya,69.95588945,MOP
32.39885984,62.61185269,14.84486007,32.53868836,71.44136228,6.9945423,54.62062822,blackgram,40.59425088,Urea
64.65564682,38.23939079,42.98695949,25.74932299,82.17409148,6.105027293,165.5369839,jute,52.31534494,MOP
88.76585261,42.31058386,16.89915847,27.63315592,69.35893785,6.145471503,57.7905457,maize,50.433969,MOP
16.15181071,72.0369862,88.73998318,21.92346459,20,6.525874701,52.59176617,chickpea,52.95933588,Urea
94.67923064,94.19139896,46.01488341,27.43179499,71.93726756,6.773703542,100.0004503,banana,57.85190972,MOP
131.6003854,37.30805964,18.51424706,27.39779339,83.95880684,7.061721634,91.3375395,cotton,57.3895569,MOP
114.4617385,52.16135829,9.915733537,25.71784548,78.39530195,7.219784461,55.58842377,cotton,52.56651279,MOP
112.6195346,65.73793405,18.15674382,22.94889931,80.68366382,6.912052395,95.55182204,cotton,62.93425657,MOP
21.87616961,21.70239538,24.42437729,24.88498815,98.21849064,6.396467678,175.2576602,coconut,50.47821631,Urea
116.0101908,18.08468413,32.00249405,31.15244351,63.21329142,7.463960969,107.0940921,coffee,57.33039711,SSP
94.86879686,11.94466371,51.98949537,25.93709044,84.32763055,6.884348412,20,watermelon,52.46968601,SSP
0,13.15748133,31.89108007,36.51509342,41.14789399,6.149346156,92.2090467,mango,34.30428497,Urea
14.47149998,14.00404728,17.56173305,26.29675173,92.91798609,6.713497614,116.0625896,orange,32.89686104,Urea
3.36419507,72.64689075,17.08536588,20.15777432,61.66659239,7.625895978,27.93288943,lentil,34.90569112,Urea
112.963637,34.63360785,33.92794961,26.0776428,66.92348138,6.522257345,172.6904083,coffee,70.01378011,Rock Phosphate
5.383803231,9.936256358,45.69711574,21.84432449,84.94547003,6.986181739,98.48581173,pomegranate,40.7619154,Urea
52.03396786,69.80815458,82.73493389,16.7171879,20,6.647404591,72.36901082,chickpea,50.93230643,Rhizobium
57.74355757,50.23182016,51.93991584,23.07144255,94.70357899,6.563419286,217.7579993,papaya,70.40824178,MOP
99.29687887,55.74495641,12.53481768,23.30718284,75.00796228,6.330942493,68.84590408,maize,52.38107098,MOP
14.57944289,140,140,21.2716791,96.47878867,5.750866899,98.54654255,apple,84.07990385,Urea
34.11216491,70.32655385,43.87021806,42.82186012,83.30912224,6.887064866,237.8324779,papaya,68.52355168,Urea
130.9301511,58.0490193,24.55609126,28.92309539,80.62147626,6.080360537,38.75729228,cotton,59.59037362,MOP
72.51074476,68.28681063,20.98420783,22.8853936,65.20315388,5.708863642,88.76808102,maize,49.08698846,MOP
91.30940053,58.0673149,24.71493118,18.10591907,76.51224154,5.583702751,82.76680794,maize,44.12593675,MOP
5.122618072,138.645681,140,20.10042317,93.63323377,6.201863127,105.1089329,apple,77.93321244,Urea
2.441754499,62.5350008,30.43649051,35.04985763,56.79302307,4.646946124,86.87024039,pigeonpeas,38.2772191,Urea
8.242777266,69.24226281,17.54979498,22.61827861,74.93360209,6.679543308,45.93049987,lentil,27.01346487,Urea
15.24763796,61.58570847,22.8505928,18.21431584,52.23473546,5.83494844,162.8848468,pigeonpeas,52.16204295,Urea
32.54104723,135.6756118,140,19.60512361,89.44343275,5.715365022,114.6848946,apple,82.20489291,Urea
111.4443492,11.84639858,51.65421986,27.46174225,94.53009386,6.347359205,54.03316089,muskmelon,51.35423757,SSP
103.3292139,14.16118402,50.63905255,29.66582923,82.06491208,6.33403654,24.19612321,muskmelon,42.09276642,SSP
122.0440591,15.71070535,53.95896645,25.46145686,79.65333021,7.185276946,20,watermelon,53.81391567,SSP
79.10648274,54.67840671,27.84847498,23.15316857,63.492508,6.531156015,78.21721641,maize,57.17037781,MOP
114.5308678,74.76730559,52.17305029,27.0870633,90.06615357,5.860858214,95.57600771,banana,71.9079372,Lime
69.73582048,36.9091317,33.542466,27.6490468,94.48196807,6.154323687,261.5948474,rice,72.54680832,DAP
91.68798976,23.00358102,29.26941292,20.41844477,61.05427759,6.133056992,195.7068288,coffee,69.42540432,SSP
50.55194299,63.35702889,57.10044676,36.28023661,99.13029216,6.710553622,195.6090024,papaya,78.07983718,MOP
11.04176896,130.3689811,140,25.47124465,84.58116756,5.456680106,88.32556567,grapes,74.03451066,Urea
109.1041967,76.28631499,46.93563501,27.4235302,79.80356582,6.780224588,67.21663668,banana,70.78969119,MOP
0,129.8288307,140,22.5168072,95.8807121,5.95934727,98.5370774,apple,82.26741604,Urea
119.6275001,26.1234322,49.24946354,28.84569862,99.90375188,5.971563286,20,muskmelon,55.06368415,SSP
101.3393827,16.47538166,44.16890122,23.97595378,83.94129332,6.856772325,57.85327155,watermelon,46.79613393,SSP
12.65762692,79.72624505,24.76978899,26.62970551,44.3010008,6.565463552,196.1997722,pigeonpeas,57.00809381,Urea
36.62847006,50.94651959,16.91787456,25.93585123,82.30485991,6.776676783,29.56695014,mungbean,34.67014239,Urea
14.73696269,35.24732609,30.08553471,24.66807115,63.72506399,6.390471283,51.20378484,mothbeans,24.92870797,Urea
65.77645816,58.00635836,38.05683357,23.55782369,76.37201415,6.492578315,234.5133882,rice,73.57310127,DAP
131.3342684,63.38424093,16.8342053,24.68521586,82.37020393,6.574542036,86.97039719,cotton,69.2664618,MOP
137.9667466,30.50694373,19.43284371,24.43497259,80.90164811,7.46740921,78.04432474,cotton,62.84391462,MOP
19.07722555,7.076012085,47.17889106,24.86458761,89.1617867,5.562046544,117.883544,pomegranate,46.161201,Urea
29.87921049,61.93073773,24.76848708,25.28637041,22.18929154,5.506574707,122.0356971,kidneybeans,50.42534892,Urea
115.6113578,4.3748219,58.63124584,28.50414253,85.74048366,6.253393681,32.1591036,muskmelon,45.52095544,SSP
10.99919996,27.16638137,33.2250135,33.19934854,52.72159438,6.032560001,106.0484301,mango,33.03394325,Urea
96.40920807,38.81017993,21.55682348,23.56013169,58.88935476,6.110448093,115.3545039,maize,52.8039324,MOP
2.812190833,135.7180176,140,23.63413066,81.00533499,7.027938764,86.25761531,grapes,76.97223802,Urea
102.3467286,90.14411008,51.31823387,27.42423271,77.55801144,6.096132308,102.57363,banana,68.40183549,Lime
105.8593969,74.11383785,55.51658134,25.3215859,86.04496954,6.015965108,97.79318197,banana,65.8592135,Lime
101.6447151,10.0461952,50.913396,27.24009342,85.22070208,6.10886883,27.23831029,watermelon,45.32092444,SSP
103.4438051,76.97089855,55.6970242,26.26050138,73.44591733,5.875225082,75.94373554,banana,68.69060182,MOP
73.41799605,12.31492347,48.11869722,28.00640196,100,6.249390113,20,muskmelon,44.16010502,SSP
117.6291648,27.72473277,48.78385283,26.11395996,82.81105484,6.234314573,42.25165487,watermelon,52.90561067,SSP
58.46795912,59.81300218,20.81165973,22.17080473,67.04104504,6.447747117,69.16519646,maize,47.75727735,MOP
107.857673,36.49639066,25.13412662,29.95896964,62.53932929,6.490871662,160.6753197,coffee,63.98376884,MOP
39.94041018,125.1984115,140,16.73070452,81.22736369,6.435825004,99.29395778,grapes,74.55614906,Urea
